4050,729
3751,838
3748,540
2130,2264
2239,2055
3861,534
2253,2361
4341,1005
2365,2370
4137,873
618,565
2388,2321
2078,2629
866,808
3701,779
1026,651
2699,1985
2594,2488
533,891
699,862
4138,782
2465,2175
3744,901
2485,2261
545,897
3980,1045
2372,2375
4057,621
2642,2156
3932,1105
2601,2059
3767,565
555,1030
967,795
2699,2009
2263,2023
2431,2331
2653,1987
2426,2466
2709,2070
4213,975
2568,2696
3851,609
3797,480
3901,843
4336,729
3716,994
2393,2544
2610,2422
985,1049
3934,949
2094,2732
3747,1140
751,1015
3702,871
4091,1088
3878,949
1979,2574
893,1011
2287,2484
2742,2092
4302,791
4263,1026
2589,2010
4121,751
2229,2679
2724,2275
2742,2238
2277,2624
2497,2699
542,681
3788,684
2535,2530
2762,2447
904,793
4347,707
2165,2128
995,537
4019,950
2281,2760
3708,514
3812,1129
4186,503
2309,2352
4251,779
3781,1140
4207,1007
2612,2296
1036,1066
657,643
639,588
4090,928
3880,494
2552,2634
2003,2216
2443,2557
3666,689
2117,2241
4062,1063
4170,1055
4329,1013
2545,1988
2755,2357
2479,2552
4270,1008
519,628
613,1022
2626,2331
855,757
834,1025
627,883
3702,859
2347,2317
855,781
4230,663
2261,2634
2220,2323
1082,721
2087,2121
2329,2718
4247,824
4347,1123
1027,638
990,1061
4045,1000
2555,2313
3664,544
2385,2559
4325,573
2331,2313
885,656
2156,2589
2353,2383
4180,1151
4104,693
2397,2260
599,736
2723,2069
2612,2293
4336,719
2047,2380
2624,2275
2223,2579
857,970
1987,2735
2164,2324
820,705
3696,1139
762,1021
720,616
3875,1150
893,1066
3985,677
2058,2107
654,838
2279,2350
4319,898
737,922
3843,963
905,831
2408,2188
967,761
1998,1991
3929,1136
2428,2590
851,827
3906,1137
587,632
3852,1031
3884,935
3955,535
2085,2429
3905,521
858,980
1007,524
2233,2502
2289,2099
4089,1068
3802,745
4048,798
592,532
3827,925
3885,490
2609,2128
2448,1987
2621,2247
4241,447
3860,568
3955,719
2695,2811
3656,1056
3882,511
2298,2295
526,1024
3758,925
1028,802
3702,1135
2142,2150
3673,975
890,933
2113,2313
2604,2431
1038,1048
2488,2603
997,998
2169,2493
2823,2511
2743,2391
2620,2016
721,822
2491,2730
3725,567
4276,751
683,698
547,1024
4120,778
3934,765
2685,2020
3965,541
4138,504
809,532
2431,2750
2316,2724
669,805
2502,2408
876,1010
778,652
923,657
3835,748
757,898
4063,670
2411,2010
2635,2175
2289,2593
2359,1985
3676,1145
2430,2640
2579,2469
2404,2729
2023,2023
603,880
2651,2646
732,758
913,677
695,1004
669,624
2003,2795
2821,2758
3866,718
3890,452
4116,679
4317,709
910,607
4074,971
2271,2312
4286,1058
3682,451
4127,1090
1025,841
3812,721
1044,723
2526,2817
2499,2227
3676,501
2234,2411
3696,644
4239,608
703,801
2435,2293
1990,2253
708,894
2561,2536
2514,2346
4042,1144
3658,599
638,802
2187,2020
4267,550
1072,593
1050,1061
2590,2388
2510,2244
692,529
4301,888
1022,1043
2700,2802
2671,2383
4332,627
2013,2629
3960,595
731,1042
2357,2245
2728,2217
2187,2335
3680,1037
735,564
4235,818
2166,2309
4327,1080
545,717
2477,2072
2189,2059
2204,2516
646,940
2199,2540
884,1005
574,940
2462,2289
2753,2535
3787,727
3831,572
2209,2118
3671,1149
3660,1099
824,923
2230,2785
2706,2603
2377,2275
2744,2095
961,1016
3878,899
2594,2046
4296,1053
2607,2810
3776,556
3901,540
4127,1140
561,804
4020,741
954,1051
2742,2093
2193,2127
596,669
2634,2669
2446,2487
2636,2457
2463,2357
2660,2731
3967,457
739,734
2511,2729
2386,2229
2755,2780
3827,1008
668,943
2768,2244
3924,644
4298,955
1033,580
4204,746
2379,2537
4176,1085
4046,1109
2328,2164
3970,897
2779,2211
2113,2390
3995,701
3817,857
2140,2760
2531,2100
1012,614
2036,2115
1062,858
2476,2093
3827,1031
3836,814
852,1040
664,758
4054,1092
4067,1145
879,627
2190,2005
4162,700
4252,582
880,655
914,874
2086,2386
601,762
3836,1126
858,846
4188,948
1006,953
3774,1033
2079,2227
4251,783
4248,468
966,1077
2052,2421
800,913
2267,2290
2767,2806
966,571
779,840
612,723
1042,1019
836,689
3759,947
1046,710
3681,706
1996,2038
4236,953
2093,2746
2380,2586
2128,2185
3700,740
2097,2546
4140,470
798,740
3654,656
2720,2266
3734,615
3924,612
1004,658
3795,1006
2669,2818
2701,2541
2563,2021
2144,2267
609,974
2115,2372
2793,2627
2387,2144
2353,2169
557,585
2490,2127
2371,2048
2136,2738
697,861
542,892
3852,679
3747,748
1997,2073
2398,2158
3659,572
3831,1120
604,594
2538,2336
2498,2760
4125,510
580,967
3867,1037
2146,2600
3752,645
2169,2812
542,805
3826,660
4083,1005
2496,2704
991,1005
2113,2574
3716,961
1039,1026
558,918
2589,2568
4066,616
3817,934
708,732
4199,1092
2764,2141
1046,1015
862,607
3852,726
2074,2236
927,1000
2117,2059
670,725
3908,829
4093,486
2327,2779
4247,745
4074,653
4010,1028
3650,898
2076,2005
1998,2275
2109,2165
754,787
715,590
3865,1031
2385,2787
2278,2076
2504,2320
752,915
3785,481
1032,702
2759,2192
2603,2489
2346,2319
638,987
3852,1021
3964,1118
892,873
694,772
863,532
661,753
2480,2102
709,565
4245,795
3763,767
2231,2292
3935,1150
2251,2344
2015,2216
819,980
2080,2572
4147,493
4349,523
2804,2671
533,766
2131,2264
3962,1113
3931,881
2200,2530
2056,2207
4085,517
2823,2440
865,532
1985,2463
2567,2379
2719,2077
3796,723
618,988
3767,793
2222,2668
3726,1017
2097,2821
2391,2207
2072,2561
2383,2418
2275,2806
561,731
4313,871
4024,1095
921,834
3706,762
2255,2225
2291,2343
525,725
2094,2754
2112,2790
2189,2775
2754,2023
2816,2003
2252,2813
4020,567
3910,912
2529,2699
3910,843
642,519
2331,2631
954,770
3949,1090
2226,2297
2402,2312
3900,747
749,874
866,713
814,920
771,1019
2432,2059
2317,2158
3858,601
653,1071
557,895
1041,1003
641,950
2381,2461
2120,1979
4092,847
2056,2634
866,633
4255,1048
2211,2120
3704,894
2597,2357
2145,2707
2592,2524
2504,2286
1054,533
3717,792
2460,2089
841,1006
4266,863
2173,2555
964,929
4315,771
4246,462
2078,2731
4330,1093
2539,2594
579,679
633,949
2143,2031
3694,824
2814,2358
545,713
2467,2327
3975,606
4120,806
2536,2321
2250,2781
1986,2166
890,812
4243,684
4050,686
2121,2633
2536,2561
2093,2720
4287,1103
4222,541
3712,958
2767,1999
667,909
2158,2575
3813,749
3996,1132
2663,2389
2602,2195
2285,2276
2059,2799
2411,2101
662,720
2206,2103
3668,1034
3902,781
578,554
2340,2532
4079,739
1072,544
3837,744
2203,2373
3783,824
2659,2456
588,743
668,548
3987,465
4154,702
2413,2554
783,1078
4184,611
3771,838
656,780
4284,883
4120,995
2229,2495
747,710
4243,637
4173,840
3968,1049
4343,760
739,928
2801,2772
627,940
3732,1153
2333,2639
833,997
650,951
2400,2471
2640,2657
938,812
791,969
524,671
3719,796
4189,619
3697,627
2606,2396
2197,2435
938,982
2209,2332
2282,2050
551,605
4278,709
2077,2250
2411,2061
3886,875
1997,2210
4099,964
776,798
2660,2145
810,793
687,671
2130,2314
653,969
2229,1986
559,822
3653,814
1008,550
741,1077
1031,533
3892,1151
2457,2528
2822,2643
933,739
2771,2292
2752,2676
3799,462
2252,2796
4248,917
3853,677
741,621
4167,461
2740,2534
2692,2340
4027,555
2433,2206
2139,2317
3872,1083
764,926
543,662
948,623
4009,847
4082,715
2186,2233
2209,2528
3898,476
2264,2264
1029,617
869,586
2264,2234
1063,915
4137,1088
4286,784
981,615
1983,2399
4315,1015
4058,1003
998,700
3812,1090
764,983
632,811
2009,2565
3878,791
3828,641
2114,2713
4244,692
2291,2756
4099,717
4138,1072
2247,2200
599,832
591,969
2106,2727
521,608
2308,2082
837,761
2461,2522
2616,2634
3708,989
2799,2465
2402,2631
3815,560
2708,2786
587,962
747,730
2658,2530
2376,2105
1047,804
2662,2381
577,1067
982,1043
3710,1011
865,842
1980,1983
4141,530
805,759
875,898
2189,2346
595,708
2714,2144
2451,2171
2125,2115
688,636
3677,1038
4163,939
3834,1067
2502,2001
4214,739
4273,945
4044,735
3756,588
1018,1049
657,1059
1994,2485
929,710
521,687
867,870
2148,2277
2257,2541
3731,787
2163,2462
2345,2116
638,886
4119,843
4216,734
2063,2461
2608,2480
3732,580
746,526
890,804
775,604
3768,507
976,987
954,588
2180,2175
3928,493
3996,675
2245,2284
4267,516
2769,2778
1080,787
1020,518
2473,1984
2597,2061
2092,2617
527,682
2664,2540
3714,602
2204,2310
2712,2569
4278,707
2734,2141
898,770
634,1005
2059,2349
2773,2189
4152,544
754,628
4206,1152
3733,1143
2108,2620
927,1029
2676,2489
3925,909
4212,628
811,795
3780,1119
3667,954
4219,531
3795,1020
706,943
3673,1021
3690,816
4350,815
816,568
2159,2015
1033,952
2236,2477
4329,644
4265,972
2224,2778
4197,667
599,627
579,804
3772,1152
3883,794
2749,2015
2730,2335
2809,2392
3972,823
3981,1028
3829,843
4244,680
3745,678
565,929
3840,889
2725,2291
2544,2477
2004,2026
2569,2513
3987,834
918,654
4170,1145
2425,2033
2138,2128
748,835
2767,2471
2720,2611
3901,776
2744,2309
2221,2463
2518,2541
732,654
729,585
3787,495
926,946
4142,1114
2205,2708
4169,509
4086,677
3969,518
767,594
2252,2183
2556,2547
2124,2277
4307,923
2610,2553
985,722
4110,843
3949,959
4093,720
973,638
3985,1015
2570,2474
3949,499
4172,481
4147,474
2287,2463
670,852
4115,797
996,787
1065,739
4216,830
3742,506
823,926
2445,2248
2666,2551
4061,805
2258,1989
4187,606
707,939
4190,1069
807,729
3757,1107
3845,526
4320,548
4329,589
2513,2642
968,657
3883,732
4231,798
960,707
3821,882
2106,2221
2459,2230
2529,2223
823,740
588,637
4334,742
2716,2091
2129,2576
1077,638
4218,625
2102,2762
2260,2579
2034,2445
2156,2793
3842,928
2225,2009
811,973
998,1041
2811,2148
4055,921
3671,586
887,875
2608,2797
2437,2461
4212,939
679,980
4322,853
2243,2646
2426,2267
2172,2133
4200,1025
2010,2392
3781,592
2467,2150
663,895
2101,2346
4102,817
3709,493
2071,2369
2126,2708
2764,2224
591,813
2427,2773
2519,2801
2465,2659
1018,725
3659,1088
1016,879
927,874
2675,2688
2059,2205
917,667
2356,2259
2198,2194
848,992
1072,883
1004,896
1077,876
676,840
655,562
1000,1043
2754,2160
2658,2579
2570,2323
3719,549
757,947
1010,596
4292,773
618,545
4096,465
2677,2694
2785,2336
959,1033
2802,2605
4246,477
2371,2284
2050,2477
897,1066
542,868
2057,2623
4289,1105
2232,2529
2700,2225
2787,1992
3973,1096
2659,2104
4003,930
2118,2253
1068,1077
928,1024
4015,793
2243,2666
1996,2688
2099,2067
1000,843
2256,2788
609,628
4168,630
3915,758
4274,937
3755,585
656,987
4141,1135
2135,2020
4284,478
2487,1989
955,677
1023,533
2549,2421
4046,623
3809,515
4216,1114
2616,2491
1046,718
965,1063
3725,1129
2482,2724
3692,1093
664,610
2248,2605
3822,854
3746,664
759,1038
1031,683
2491,2154
2745,2246
4331,892
2587,2666
4190,714
2163,2128
2142,2107
4129,517
2280,2398
705,747
584,890
2606,2301
2552,2652
608,595
2675,2465
4178,855
4161,1081
2821,2165
588,868
2333,2224
2296,2201
2185,2617
1979,2709
1049,1074
3667,992
732,598
2627,2436
2471,2339
3662,866
4280,681
2641,2275
2558,2721
893,592
3728,792
3970,693
4252,861
835,932
4272,593
2631,2529
2138,2126
2442,2480
3917,871
2111,2708
4267,515
3834,945
685,587
4192,875
534,651
2238,2229
728,1022
2352,2077
2695,2262
3997,514
2154,2178
2635,2067
2339,2344
2515,2493
2207,2465
2101,2450
4340,596
4265,1117
881,886
2013,2194
2663,2656
2402,2823
2814,2391
2261,1977
2019,2654
2312,2303
2602,2420
749,770
2436,2375
835,827
3806,908
523,755
734,696
584,551
574,967
4091,887
987,592
4265,703
655,871
2064,2343
2573,2296
4284,952
2099,2144
3732,660
4045,989
2726,2115
2193,2783
641,883
4051,717
568,936
2128,2232
2371,2411
2483,2219
584,660
2418,2719
2354,2567
1987,2181
1074,919
4160,905
2639,2426
2778,2760
4132,846
3942,573
763,967
3656,807
4158,485
4209,885
962,1011
4067,1146
701,903
1057,653
2761,2007
2437,2632
3860,667
2629,2259
820,583
4339,513
720,997
2505,2440
3875,455
1061,788
3933,1001
2446,2602
3960,524
2736,2325
2024,2682
2789,2051
4095,587
867,960
2373,2455
2412,2511
935,784
1014,820
3751,550
2163,2158
546,681
631,871
4238,755
2456,2070
4054,1007
2523,2395
2034,2578
4286,1140
2193,2443
4226,793
809,1021
3882,784
2621,2756
2729,2661
4111,537
3782,909
3948,911
2750,2613
3853,601
703,981
2155,2416
3653,1134
739,765
4342,1080
2783,2634
4268,899
2095,2032
4041,727
3824,675
3780,925
3751,663
2394,2316
1977,2023
4092,1033
2633,2060
2242,2279
2070,2527
3981,559
2058,2288
1985,2431
2048,2208
766,768
1056,766
4171,905
2230,2447
949,743
4217,488
613,853
842,842
4138,1115
1981,2724
3773,729
2451,2022
2655,2258
3984,680
2281,2042
4326,770
959,906
937,892
887,587
2272,2027
686,523
4011,646
708,828
4165,550
2014,2243
3900,1147
4288,750
969,636
2364,2175
4035,830
854,960
2014,2571
636,592
705,874
858,719
3956,1123
570,688
2613,2129
3655,804
2386,2470
2419,2096
575,613
4235,780
2806,2066
637,800
786,809
2809,2384
2133,2608
662,835
548,836
672,901
4011,1148
654,1041
2520,2211
4042,650
3988,508
2547,2630
3985,1110
608,680
3986,639
1029,782
3783,520
2235,2732
3886,1011
3987,721
687,971
3773,1021
2248,2358
2747,2348
4226,710
2350,2276
610,840
678,949
832,624
3706,562
987,680
2783,2730
2049,2106
2058,2549
3957,1063
727,1009
2308,2523
3821,1050
2100,2466
646,595
4324,753
3999,1034
2286,2616
2305,2381
2438,2776
1028,638
2502,2545
1011,850
2731,2220
2178,2305
2635,2237
2189,2116
662,971
3726,571
4285,788
554,659
4199,1033
4000,710
1075,1030
773,786
4213,1079
4086,479
905,552
2311,2210
4069,734
4340,550
2163,2798
4105,607
4045,1066
693,788
3914,1151
2243,2152
2321,2485
604,883
4012,771
949,894
4015,664
576,953
2327,2236
2097,2620
647,559
3764,1097
4089,1153
2125,2018
2116,2642
2520,2231
2362,2425
4051,464
610,609
2822,2477
2370,2764
3956,770
3912,850
4019,791
523,976
2737,2016
4328,565
2778,2070
674,712
720,764
2114,2529
4202,935
2056,2510
4245,499
2518,2620
688,1025
1004,660
2759,2778
984,573
2560,2802
4244,1012
994,981
2036,2185
680,715
2413,2536
522,627
688,606
527,731
4029,942
2822,2711
659,974
624,948
3713,576
2753,2547
619,1048
887,851
645,664
794,591
2403,2364
4110,643
4240,555
2790,2450
1078,736
4228,758
933,530
2456,1978
3715,944
2711,2738
857,1021
2132,2313
2617,2822
1980,2504
3674,1095
822,632
1010,576
575,730
579,756
2438,2587
3814,917
1002,656
4039,831
2031,2201
2810,2132
679,1050
2352,2209
2777,2609
2083,2236
586,552
2348,2139
2573,2405
584,590
990,674
2063,2682
2639,2410
2746,2652
2468,2239
3650,547
2237,2672
4141,579
4066,1108
2106,2279
3803,659
2411,2262
4251,857
592,830
2086,2736
2378,2001
4290,461
4194,679
4040,1121
2541,2547
731,777
3700,995
4209,770
2179,2313
4012,469
4133,1127
2053,2260
733,971
554,1028
3943,448
712,627
3756,1069
2811,2016
2298,2593
2321,2450
2152,2698
2148,2396
2382,2681
3760,516
670,731
3707,571
718,554
2188,2491
4135,467
2408,2795
2040,2614
2681,1978
4161,1043
918,811
707,1067
986,967
995,907
2559,2018
4010,854
3822,680
3963,871
577,767
2697,2632
2777,2304
941,647
2581,2423
3967,1042
2086,2316
2767,2173
2798,2145
2343,1993
4346,457
3863,583
548,691
4121,1071
2203,2717
918,879
2174,2154
3975,874
1058,621
3996,693
984,894
3902,1115
2121,2095
3787,874
4041,584
2439,2554
3823,635
4321,852
841,719
906,549
3713,1113
2017,2472
2036,2337
962,716
725,891
2080,2801
3834,534
4069,975
2343,2379
938,911
2777,2659
4008,699
716,598
2144,2355
2194,2277
791,1033
2619,2541
4013,762
2224,2501
990,519
2316,1984
2780,2762
1006,849
3936,952
570,1055
2090,1999
953,584
1054,841
2660,2343
2105,2628
3804,543
2691,2587
4330,738
586,648
1979,2547
4171,484
2587,2202
3857,1059
3701,1096
2612,2470
2653,2317
4200,519
631,908
720,829
3742,642
696,892
1034,613
2532,2235
3867,535
3951,948
4134,905
4252,1113
2313,2490
718,1048
1026,777
3967,1066
2080,2233
3695,718
907,642
953,702
841,531
1070,945
1031,909
4012,639
4250,918
4093,633
4129,690
742,971
2136,2401
4070,574
2109,2120
1977,2451
625,584
3897,748
2740,2623
4086,733
2362,2021
4080,800
3664,701
2362,2106
4036,611
3823,973
4326,823
879,600
2058,2692
3928,1116
3747,517
3708,522
4082,794
682,1056
4114,804
605,985
838,784
2330,2195
3970,638
888,857
2693,2255
4152,528
3734,939
735,1029
2448,2235
2355,2534
4104,995
3849,728
3709,967
655,662
852,625
891,1020
640,864
551,676
3986,1048
4043,679
921,1013
833,967
4200,862
3674,557
2200,2092
777,657
2125,2300
3827,1065
2103,2293
4042,1129
2442,2676
3819,665
4233,927
4335,822
4316,554
3677,1056
2784,2337
645,727
2363,2173
2268,2514
3983,1052
2418,2020
3759,926
3937,459
3908,494
4122,1093
898,521
2128,2489
4301,791
2383,2154
4075,595
1066,1077
2710,2514
642,669
4333,821
2571,2807
2054,2486
1034,1027
4177,496
3875,686
911,674
4309,703
2494,2177
2248,2196
2108,2767
3982,989
4270,1114
4078,1125
3852,799
4311,1118
4154,977
789,836
2361,2136
3887,1063
2544,2222
593,797
4228,507
812,553
593,814
1993,2823
4120,999
2226,2307
2098,2458
2532,1996
1047,983
4012,809
4184,476
977,1000
2811,1992
4344,886
2055,1990
3665,668
4224,699
2048,2437
985,817
2800,2638
3837,496
4164,876
687,960
2324,2246
4016,1070
4103,708
2344,2165
2314,2433
2784,2302
891,715
757,1046
4298,801
719,548
4060,673
942,714
2396,2355
4205,723
803,555
4143,665
3794,998
4348,869
2699,2012
1033,1056
3814,461
709,1075
2692,2077
888,573
2706,2600
3688,704
2098,2185
4086,575
2687,2010
3761,462
812,906
923,881
2099,2174
2554,2762
765,1005
2779,2725
2148,2281
4177,451
2166,2273
2169,2069
734,551
2221,2669
2796,2614
2140,2678
820,808
4147,975
2110,2218
3722,706
3907,902
4002,923
757,632
1034,890
2673,2533
4124,968
2721,2467
2006,2470
2386,2303
2444,2316
4206,480
4287,593
2316,2557
570,662
2400,2117
2415,2070
2125,2491
4226,548
4149,946
4000,858
2028,2206
4278,1153
3949,814
2315,2742
2707,2103
772,1040
2746,2072
4036,468
2611,2174
830,744
2594,2137
3912,1137
1992,2636
2139,2059
4154,629
4210,620
726,751
2252,2613
4027,761
3782,773
2660,2749
2267,2444
2409,2093
2626,2666
3962,1046
4188,961
694,748
2062,2697
3980,580
3871,1018
3997,575
892,764
2178,2675
2601,2818
688,867
576,1055
4279,739
1042,916
3870,1127
521,783
4147,1021
4162,821
766,547
3875,1153
2492,2124
715,612
633,870
2525,2676
4309,827
3876,1064
886,681
2701,2062
638,982
547,1078
2246,2781
2477,2419
2201,2742
3906,474
2657,2119
3768,1016
2072,2125
2388,2368
3855,788
3935,925
2682,2237
3736,1097
4051,907
3915,693
862,1003
2731,2627
2626,2549
3654,872
678,576
3672,741
4019,489
3862,874
974,1021
3706,720
4047,1148
2447,2202
4050,923
3906,1081
2795,2695
2156,2143
4237,808
4180,840
905,1014
925,921
2763,2504
976,609
559,783
923,942
858,820
966,828
2785,2759
3799,904
871,559
2004,2730
1022,927
638,815
2342,2363
683,1016
4277,911
2456,2006
958,559
4168,651
3864,670
2185,2814
4215,526
3855,549
628,731
709,582
790,763
820,854
2818,2629
2634,2377
1041,951
2559,2184
4140,561
4148,638
3872,620
4092,618
2334,2772
3881,1097
4107,1028
2156,2272
830,916
4308,938
2614,2550
3799,1103
3695,680
704,598
2126,2731
2211,2641
2679,2036
3868,813
697,820
2669,2284
2380,2392
633,796
3719,991
714,742
3666,986
763,995
3798,1032
1028,741
2491,2777
4025,989
2630,2118
2734,2477
3793,1093
1068,642
2434,2111
673,562
1057,1078
656,793
2025,2095
4032,631
2312,2683
4291,450
715,644
2380,2087
758,659
3889,1015
3974,730
2741,2673
1007,900
3701,734
1082,854
2697,2800
792,882
2674,2499
3759,802
3935,872
807,1000
866,866
2597,2436
3985,556
3764,753
1012,761
3773,802
3704,638
2710,2188
828,686
4195,913
2653,2298
1018,963
1041,715
2305,2222
2065,2764
1051,779
687,739
2700,2797
2488,2091
765,973
4325,1106
2137,2399
3929,896
3708,699
816,981
3867,605
2066,2268
2080,2654
2643,2272
3786,1098
3848,542
668,1056
1051,884
2579,2213
2317,1988
705,970
2726,2362
4315,1088
4273,1010
2416,2457
2610,2225
3745,989
839,879
795,997
2712,2222
653,675
4262,1044
3884,689
4283,943
2250,2447
4034,952
806,685
2474,2164
2233,2823
4208,936
2050,2482
2742,2527
3889,540
924,745
953,525
4284,684
856,689
1990,2295
2751,2434
568,792
3904,1016
2473,2605
2778,2314
2035,2645
880,635
4091,480
3808,826
2168,2198
2176,2020
2680,2017
2294,2479
1979,2470
3820,570
4312,751
3807,1139
521,705
681,556
2206,2598
1071,862
2448,2427
3782,818
2688,2736
556,862
3730,1114
2793,2520
2251,2232
642,677
3961,590
2348,1994
831,1041
3906,983
2655,2223
2130,2487
2127,2046
2232,2394
2442,2531
4120,784
644,911
2244,2262
3910,855
660,876
863,1068
2306,2304
2490,2107
2082,2465
724,994
3687,541
2467,2498
2214,2525
2233,2402
539,637
800,1013
650,569
2521,2633
2270,2636
2642,2149
2676,2054
4006,501
2140,2307
2021,2817
4183,861
4014,900
2416,2698
4343,673
829,814
2179,2702
2092,2296
4189,1067
2289,2524
3958,1055
1052,923
4087,1086
4115,1123
2300,2673
1981,2068
2453,2171
3685,836
556,1076
2458,2754
2382,2675
2320,2631
4117,563
875,899
1024,788
4257,554
4187,738
531,932
576,551
2135,2052
548,793
4159,690
2234,2349
582,909
3755,635
2157,2715
4232,1147
4333,752
4317,1017
2419,2329
2466,2403
2082,2807
852,939
2510,2683
987,817
2702,2502
3768,786
897,923
4065,788
2472,2283
4084,457
3827,1097
772,633
540,941
2120,2078
689,647
3907,605
1038,792
3889,738
2772,2295
771,719
3687,1057
3964,780
2650,2078
2185,2698
650,838
975,870
2204,2177
1023,1055
3765,658
4273,625
2184,2208
4006,619
871,925
3657,591
4140,530
2600,2382
851,616
2180,2230
2714,2415
2036,2259
556,993
3740,516
959,681
3859,548
2568,2267
2583,2437
834,678
2123,2634
596,562
2238,2217
3781,884
2823,2165
2324,2737
2106,2430
3693,557
2104,2225
3711,806
819,734
2823,2689
2406,2716
2706,2714
2534,2061
2815,2578
4232,1028
2426,2094
2365,2772
524,807
2121,2535
667,838
4296,939
590,797
2216,2458
2380,2689
933,913
3948,624
2165,2394
2254,2649
838,700
2608,2634
3890,1000
2393,2402
3751,818
531,591
2013,1994
2330,2374
2189,1983
2248,2547
3665,1007
2142,2293
4269,666
2256,2553
2644,2493
559,977
746,988
3883,489
725,762
915,737
2501,2082
2257,2584
2491,2071
2092,2622
3674,644
2391,2590
1062,978
3727,459
551,655
2762,2791
810,906
2334,2542
4095,992
2517,2147
2105,2173
957,546
2070,2413
3721,637
2735,2179
4220,1116
2502,2517
1056,1054
2339,2767
3776,743
784,619
4166,720
868,596
838,797
1071,872
2528,2247
2249,2691
2480,2567
3731,830
4081,638
4331,705
3668,1060
3727,688
2370,2592
2553,2568
2095,2660
4088,993
1997,2513
724,894
2081,2078
3860,758
2780,2139
854,710
882,1027
4326,803
4204,1089
682,837
1007,753
4040,1119
917,1011
3751,493
2480,2716
3836,948
1994,2558
4198,850
2460,2458
2514,2350
2178,2583
2331,2610
4111,1076
2410,2320
2577,2755
2721,2366
615,1052
1042,848
3896,492
2057,2806
3894,701
4314,1012
3976,467
2684,2580
4303,547
2583,2378
2514,2237
2378,2787
4167,613
914,599
3678,517
2295,2605
2804,2237
4040,1115
523,664
2700,2167
4293,683
4174,712
2573,2060
2437,2537
2053,2568
2719,2080
3670,473
2772,2640
853,938
2509,2495
3962,734
2583,2370
2727,2072
3916,496
4257,1091
4089,447
2350,2265
3712,524
3685,795
4026,832
662,999
4306,1106
4246,950
2479,2343
2733,2681
4325,789
4257,1037
2508,2048
2411,2460
971,545
3999,1116
3738,809
3710,752
966,991
2055,2054
817,825
624,791
687,570
2762,2595
1078,908
587,1065
3958,512
2564,2252
3669,836
2042,2482
518,635
2576,2441
950,779
636,1000
2167,2621
4252,498
2378,2794
3991,1025
2742,2257
3874,499
2104,2288
562,833
3944,476
4053,631
2711,2794
2668,2248
2463,2693
3912,615
2505,2185
4085,490
617,591
3772,1039
2635,2279
723,713
2579,2181
4095,1105
3980,466
963,934
2655,2104
2314,2598
2218,2274
4099,765
2438,2022
933,1039
3806,844
2603,2523
3650,829
2387,2415
3754,1028
3765,887
767,859
2204,2806
905,786
4186,786
684,863
2735,2542
2673,2091
3948,964
2103,2405
2727,2736
3986,775
591,1045
623,581
4142,1119
2644,2008
1010,540
4347,667
2090,1993
2066,2614
800,863
3805,524
4027,744
3901,814
4258,983
2250,2113
590,1005
4257,480
826,707
2152,2345
2748,2347
2471,2632
779,791
2767,2364
970,993
632,687
2612,2611
2757,2037
4335,557
2458,2715
2078,2766
3927,825
729,919
2020,2260
4186,1114
651,686
3846,725
4237,1077
634,783
2699,1992
3658,671
4145,472
709,560
2005,2726
699,1017
2395,2371
3885,739
3724,1136
4294,566
743,564
4341,935
2242,2672
1026,553
3853,1023
640,743
745,837
2528,2714
3683,790
2488,2434
633,540
3902,606
3926,964
883,567
2564,2315
2668,2340
4233,849
2109,2124
3929,925
1039,632
2538,2820
2684,2317
4103,836
2231,2753
3884,1051
993,625
2792,2640
879,861
2651,2390
4283,898
2089,2627
2055,2141
866,594
2142,2166
3878,562
1984,2530
894,861
2351,2460
2047,2361
2255,2741
3905,466
2626,2525
2491,2353
3961,1010
852,565
3974,814
3999,826
760,886
2168,2007
2486,2001
3952,1066
2703,2079
2029,2138
2537,2213
3981,674
2330,2503
3837,877
2274,2002
2131,2128
4037,453
1994,2734
2240,1995
3925,933
2095,2780
3958,955
4282,1152
3867,591
3803,581
744,681
3903,525
906,741
2341,2281
767,597
518,971
2787,2507
2240,2658
803,571
908,723
3852,755
2081,2421
2344,2231
3656,1029
4065,500
4300,532
696,1028
625,662
2350,2378
3938,606
830,741
4343,846
1002,686
2236,2570
3802,657
2056,2098
673,1003
4122,920
2722,2721
1057,1047
1060,642
4049,910
988,680
2131,2054
2231,2092
4019,921
2138,2516
3867,737
3695,1023
2323,2244
2625,2558
3750,495
3731,779
4319,585
885,994
537,582
4131,670
2276,2389
2269,2796
2703,2600
2316,2420
838,863
3690,1053
2166,2188
2232,2750
2422,2328
2031,2794
3778,1106
558,1048
2113,2583
704,769
2618,1983
2463,2353
916,820
4229,1101
2649,2566
1998,2384
4005,865
2084,2350
3889,661
2293,2030
2067,2364
829,806
4293,840
2429,2773
2442,2392
4077,723
3959,681
2656,2609
2704,2145
4000,448
2609,2152
3948,985
2279,2295
556,560
822,978
2221,2350
3683,785
3776,707
2363,2324
2576,2017
2490,2778
3671,1140
4236,698
2413,2364
689,972
2195,2625
3677,1146
4041,986
3805,1032
2747,2203
4285,479
952,776
4230,1091
4267,992
3663,906
2160,2724
2332,2031
4278,945
2559,2604
2525,2410
652,971
2507,2115
3855,1004
819,959
2071,2779
2616,2798
4186,700
4084,736
4205,704
1007,598
2812,2676
4178,523
2486,2261
2714,2138
707,651
